event-id,visible,timestamp,location-long,location-lat,eobs:battery-voltage,eobs:fix-battery-voltage,eobs:horizontal-accuracy-estimate,eobs:key-bin-checksum,eobs:speed-accuracy-estimate,eobs:start-timestamp,eobs:status,eobs:temperature,eobs:type-of-fix,eobs:used-time-to-get-fix,ground-speed,heading,height-above-ellipsoid,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
3058386532,true,2017-05-13 17:59:16.001,,,4040,3986,,1135475223,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386533,true,2017-05-13 17:59:17.001,,,4040,3986,,465607817,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386534,true,2017-05-13 17:59:18.001,,,4040,3986,,1735828091,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386535,true,2017-05-13 17:59:19.001,,,4040,3986,,2100788117,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386536,true,2017-05-13 17:59:20.001,,,4040,3986,,1320432599,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386537,true,2017-05-13 17:59:21.001,,,4040,3986,,4025537517,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386538,true,2017-05-13 17:59:22.001,,,4040,3986,,1823695447,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386539,true,2017-05-13 17:59:23.001,,,4040,3986,,3714050829,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386540,true,2017-05-13 17:59:24.001,,,4040,3986,,1036479461,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386541,true,2017-05-13 17:59:25.001,,,4040,3986,,2503993379,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386542,true,2017-05-13 17:59:26.001,,,4040,3986,,3841351899,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386543,true,2017-05-13 17:59:27.001,,,4040,3986,,912775785,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386544,true,2017-05-13 17:59:28.001,,,4040,3984,,1994935377,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386545,true,2017-05-13 17:59:29.001,,,4040,3985,,3411003169,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386546,true,2017-05-13 17:59:30.001,,,4040,3986,,526270910,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386547,true,2017-05-13 17:59:31.001,,,4040,3986,,3051457483,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386548,true,2017-05-13 17:59:32.001,,,4040,3986,,3874012159,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386549,true,2017-05-13 17:59:33.001,,,4040,3984,,606671658,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386550,true,2017-05-13 17:59:34.001,,,4040,3986,,3790939586,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386551,true,2017-05-13 17:59:35.001,,,4040,3986,,2978077965,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386552,true,2017-05-13 17:59:36.001,,,4040,3986,,1389657395,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
